DATE ADDED TO CATALOG,PUBMEDID,FIRST AUTHOR,DATE,JOURNAL,LINK,STUDY,DISEASE/TRAIT,INITIAL SAMPLE SIZE,REPLICATION SAMPLE SIZE,REGION,CHR_ID,CHR_POS,REPORTED GENE(S),MAPPED_GENE,UPSTREAM_GENE_ID,DOWNSTREAM_GENE_ID,SNP_GENE_IDS,UPSTREAM_GENE_DISTANCE,DOWNSTREAM_GENE_DISTANCE,STRONGEST SNP-RISK ALLELE,SNPS,MERGED,SNP_ID_CURRENT,CONTEXT,INTERGENIC,RISK ALLELE FREQUENCY,P-VALUE,PVALUE_MLOG,P-VALUE (TEXT),OR or BETA,95% CI (TEXT),PLATFORM [SNPS PASSING QC],CNV,MAPPED_TRAIT,MAPPED_TRAIT_URI,STUDY ACCESSION,GENOTYPING TECHNOLOGY
1/7/25,32242144,Revez JA,4/2/20,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/32242144,Genome-wide association study identifies 143 loci associated with 25 hydroxyvitamin D concentration.,Serum 25-Hydroxyvitamin D levels,"496,946 European ancestry individuals",NA,21q11.2,21,14966851,,"NRIP1, ASMER1",,,"ENSG00000180530, ENSG00000281903",,,rs2229742-?,rs2229742,0,2229742,missense_variant,0,NR,5.00E-14,13.30103,,0.0249837,[-0.031--0.018] unit decrease,NR [6912294] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90000618,Genome-wide genotyping array
1/7/25,32242144,Revez JA,4/2/20,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/32242144,Genome-wide association study identifies 143 loci associated with 25 hydroxyvitamin D concentration.,Serum 25-Hydroxyvitamin D levels,"496,946 European ancestry individuals",NA,22q12.2,22,31139886,,PLA2G3,,,ENSG00000100078,,,rs2074735-?,rs2074735,0,2074735,missense_variant,0,NR,1.00E-12,12,,0.0292667,[0.021-0.037] unit increase,NR [6912294] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90000618,Genome-wide genotyping array
1/7/25,32242144,Revez JA,4/2/20,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/32242144,Genome-wide association study identifies 143 loci associated with 25 hydroxyvitamin D concentration.,Serum 25-Hydroxyvitamin D levels,"496,946 European ancestry individuals",NA,22q13.2,22,40831082,,ST13,,,ENSG00000100380,,,rs138335-?,rs138335,0,138335,intron_variant,0,NR,2.00E-10,9.698970004,,0.0137663,[0.0096-0.018] unit increase,NR [6912294] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90000618,Genome-wide genotyping array
1/7/25,32242144,Revez JA,4/2/20,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/32242144,Genome-wide association study identifies 143 loci associated with 25 hydroxyvitamin D concentration.,Serum 25-Hydroxyvitamin D levels,"496,946 European ancestry individuals",NA,22q13.33,22,50442352,,PPP6R2,,,ENSG00000100239,,,rs5770794-?,rs5770794,0,5770794,intron_variant,0,NR,2.00E-09,8.698970004,,0.0133141,[-0.0176--0.009] unit decrease,NR [6912294] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90000618,Genome-wide genotyping array
1/7/25,32242144,Revez JA,4/2/20,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/32242144,Genome-wide association study identifies 143 loci associated with 25 hydroxyvitamin D concentration.,Serum 25-Hydroxyvitamin D levels (summer),"177,082 European ancestry individuals",NA,11p15.2,11,14662137,,PDE3B,,,ENSG00000152270,,,rs146128209-G,rs146128209,0,146128209,intron_variant,0,0.07,2.00E-55,54.69897,,0.1009,[0.088-0.113] unit increase,NR [8806780] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90000619,Genome-wide genotyping array
1/7/25,32242144,Revez JA,4/2/20,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/32242144,Genome-wide association study identifies 143 loci associated with 25 hydroxyvitamin D concentration.,Serum 25-Hydroxyvitamin D levels (summer),"177,082 European ancestry individuals",NA,11p15.2,11,13991410,,SPON1,,,ENSG00000262655,,,rs2618515-A,rs2618515,0,2618515,intron_variant,0,0.39,2.00E-35,34.69897,,0.0422,[-0.049--0.036] unit decrease,NR [8806780] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90000619,Genome-wide genotyping array
1/7/25,32242144,Revez JA,4/2/20,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/32242144,Genome-wide association study identifies 143 loci associated with 25 hydroxyvitamin D concentration.,Serum 25-Hydroxyvitamin D levels (summer),"177,082 European ancestry individuals",NA,14q21.1,14,39083280,,SEC23A,,,ENSG00000100934,,,rs2144530-C,rs2144530,0,2144530,intron_variant,0,0.18,4.00E-55,54.39794001,,0.0676,[0.059-0.076] unit increase,NR [8806780] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90000619,Genome-wide genotyping array
1/7/25,32242144,Revez JA,4/2/20,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/32242144,Genome-wide association study identifies 143 loci associated with 25 hydroxyvitamin D concentration.,Serum 25-Hydroxyvitamin D levels (summer),"177,082 European ancestry individuals",NA,11p15.2,11,13865375,,LINC02545,,,ENSG00000254930,,,rs1827516-T,rs1827516,0,1827516,intergenic_variant,0,0.16,1.00E-07,7,,0.0237,[-0.033--0.015] unit decrease,NR [8806780] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90000619,Genome-wide genotyping array
1/7/25,32242144,Revez JA,4/2/20,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/32242144,Genome-wide association study identifies 143 loci associated with 25 hydroxyvitamin D concentration.,Serum 25-Hydroxyvitamin D levels (summer),"177,082 European ancestry individuals",NA,11p15.2,11,14223295,,SPON1,,,ENSG00000262655,,,rs12364720-T,rs12364720,0,12364720,intron_variant,0,0.05,5.00E-13,12.30103,,0.0535,[-0.068--0.039] unit decrease,NR [8806780] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90000619,Genome-wide genotyping array
1/7/25,32242144,Revez JA,4/2/20,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/32242144,Genome-wide association study identifies 143 loci associated with 25 hydroxyvitamin D concentration.,Serum 25-Hydroxyvitamin D levels (summer),"177,082 European ancestry individuals",NA,19q13.41,19,51013089,,KLK10,,,ENSG00000129451,,,rs2739430-T,rs2739430,0,2739430,3_prime_UTR_variant,0,0.42,9.00E-07,6.045757491,,0.0165,[-0.0232--0.0098] unit decrease,NR [8806780] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90000619,Genome-wide genotyping array
1/7/25,32242144,Revez JA,4/2/20,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/32242144,Genome-wide association study identifies 143 loci associated with 25 hydroxyvitamin D concentration.,Serum 25-Hydroxyvitamin D levels (summer),"177,082 European ancestry individuals",NA,11p15.2,11,15111652,,CALCB - INSC,ENSG00000175868,ENSG00000188487,,29310,772,rs11826529-C,rs11826529,0,11826529,intergenic_variant,1,0.07,2.00E-37,36.69897,,0.0815,[-0.094--0.069] unit decrease,NR [8806780] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90000619,Genome-wide genotyping array
1/7/25,32242144,Revez JA,4/2/20,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/32242144,Genome-wide association study identifies 143 loci associated with 25 hydroxyvitamin D concentration.,Serum 25-Hydroxyvitamin D levels (summer),"177,082 European ancestry individuals",NA,11p15.2,11,14934845,,CALCB,,,ENSG00000175868,,,rs59536295-T,rs59536295,0,59536295,intergenic_variant,0,0.05,3.00E-23,22.52287875,,0.0726,[-0.087--0.058] unit decrease,NR [8806780] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90000619,Genome-wide genotyping array
1/7/25,32242144,Revez JA,4/2/20,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/32242144,Genome-wide association study identifies 143 loci associated with 25 hydroxyvitamin D concentration.,Serum 25-Hydroxyvitamin D levels (summer),"177,082 European ancestry individuals",NA,11p15.2,11,13970612,,SPON1,,,ENSG00000262655,,,rs1950039-T,rs1950039,0,1950039,intron_variant,0,0.39,1.00E-27,27,,0.0368,[0.03-0.043] unit increase,NR [8806780] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90000619,Genome-wide genotyping array
1/7/25,32242144,Revez JA,4/2/20,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/32242144,Genome-wide association study identifies 143 loci associated with 25 hydroxyvitamin D concentration.,Serum 25-Hydroxyvitamin D levels (summer),"177,082 European ancestry individuals",NA,1p36.32,1,2395373,,RER1,,,ENSG00000157916,,,rs903911-G,rs903911,0,903911,5_prime_UTR_variant,0,0.46,3.00E-18,17.52287875,,0.0288,[0.022-0.035] unit increase,NR [8806780] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90000619,Genome-wide genotyping array
1/7/25,32242144,Revez JA,4/2/20,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/32242144,Genome-wide association study identifies 143 loci associated with 25 hydroxyvitamin D concentration.,Serum 25-Hydroxyvitamin D levels (summer),"177,082 European ancestry individuals",NA,7q11.23,7,75983485,,POR,,,ENSG00000127948,,,rs41301394-T,rs41301394,0,41301394,intron_variant,0,0.28,5.00E-16,15.30103,,0.0297,[-0.037--0.022] unit decrease,NR [8806780] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90000619,Genome-wide genotyping array
1/7/25,32242144,Revez JA,4/2/20,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/32242144,Genome-wide association study identifies 143 loci associated with 25 hydroxyvitamin D concentration.,Serum 25-Hydroxyvitamin D levels (summer),"177,082 European ancestry individuals",NA,11p15.2,11,15016878,,CALCB,,,ENSG00000175868,,,rs55683806-A,rs55683806,0,55683806,intergenic_variant,0,0.06,1.00E-15,15,,0.0583,[-0.073--0.044] unit decrease,NR [8806780] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90000619,Genome-wide genotyping array
1/7/25,32242144,Revez JA,4/2/20,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/32242144,Genome-wide association study identifies 143 loci associated with 25 hydroxyvitamin D concentration.,Serum 25-Hydroxyvitamin D levels (summer),"177,082 European ancestry individuals",NA,11p15.2,11,15029636,,CALCB,,,ENSG00000175868,,,rs72856836-T,rs72856836,0,72856836,intergenic_variant,0,0.06,9.00E-17,16.04575749,,0.0572,[-0.071--0.044] unit decrease,NR [8806780] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90000619,Genome-wide genotyping array
1/7/25,32242144,Revez JA,4/2/20,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/32242144,Genome-wide association study identifies 143 loci associated with 25 hydroxyvitamin D concentration.,Serum 25-Hydroxyvitamin D levels (winter),"162,591 European ancestry individuals",NA,4q13.3,4,71752058,,GC,,,ENSG00000145321,,,rs1352846-G,rs1352846,0,1352846,intron_variant,0,0.29,1.00E-300,300,,0.1887,[0.18-0.2] unit increase,NR [8806780] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90000620,Genome-wide genotyping array
1/7/25,32242144,Revez JA,4/2/20,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/32242144,Genome-wide association study identifies 143 loci associated with 25 hydroxyvitamin D concentration.,Serum 25-Hydroxyvitamin D levels (winter),"162,591 European ancestry individuals",NA,11q13.4,11,71471139,,NADSYN1,,,ENSG00000172890,,,rs12278461-C,rs12278461,0,12278461,intron_variant,0,0.21,2.00E-144,143.69897,,0.1064,[-0.115--0.098] unit decrease,NR [8806780] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90000620,Genome-wide genotyping array
1/7/25,32242144,Revez JA,4/2/20,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/32242144,Genome-wide association study identifies 143 loci associated with 25 hydroxyvitamin D concentration.,Serum 25-Hydroxyvitamin D levels (winter),"162,591 European ancestry individuals",NA,19q13.33,19,47871693,,SULT2A1,,,ENSG00000105398,,,rs62129966-A,rs62129966,0,62129966,intron_variant,0,0.16,2.00E-34,33.69897,,0.0562,[-0.065--0.047] unit decrease,NR [8806780] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90000620,Genome-wide genotyping array
1/7/25,32242144,Revez JA,4/2/20,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/32242144,Genome-wide association study identifies 143 loci associated with 25 hydroxyvitamin D concentration.,Serum 25-Hydroxyvitamin D levels (winter),"162,591 European ancestry individuals",NA,11p15.2,11,14399672,,RRAS2 - COPB1,ENSG00000133818,ENSG00000129083,,35166,43768,rs61147618-T,rs61147618,0,61147618,intergenic_variant,1,0.07,5.00E-31,30.30103,,0.0785,[0.065-0.092] unit increase,NR [8806780] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90000620,Genome-wide genotyping array
1/7/25,32242144,Revez JA,4/2/20,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/32242144,Genome-wide association study identifies 143 loci associated with 25 hydroxyvitamin D concentration.,Serum 25-Hydroxyvitamin D levels (winter),"162,591 European ancestry individuals",NA,,,,,,,,,,,chr4:72733096-C,chr4:72733096,0,,,1,0.25,2.00E-25,24.69897,,0.0416,[-0.049--0.034] unit decrease,NR [8806780] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90000620,Genome-wide genotyping array
1/7/25,32242144,Revez JA,4/2/20,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/32242144,Genome-wide association study identifies 143 loci associated with 25 hydroxyvitamin D concentration.,Serum 25-Hydroxyvitamin D levels (winter),"162,591 European ancestry individuals",NA,4q13.2,4,69080934,,UGT2B7,,,ENSG00000171234,,,rs11249526-T,rs11249526,0,11249526,intergenic_variant,0,0.46,2.00E-21,20.69897,,0.0324,[0.026-0.039] unit increase,NR [8806780] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90000620,Genome-wide genotyping array
1/7/25,32242144,Revez JA,4/2/20,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/32242144,Genome-wide association study identifies 143 loci associated with 25 hydroxyvitamin D concentration.,Serum 25-Hydroxyvitamin D levels (winter),"162,591 European ancestry individuals",NA,11p15.2,11,14413152,,RRAS2 - COPB1,ENSG00000133818,ENSG00000129083,,48646,30288,rs10832254-G,rs10832254,0,10832254,intergenic_variant,1,0.37,8.00E-20,19.09691001,,0.0323,[0.025-0.039] unit increase,NR [8806780] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90000620,Genome-wide genotyping array
1/7/25,32242144,Revez JA,4/2/20,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/32242144,Genome-wide association study identifies 143 loci associated with 25 hydroxyvitamin D concentration.,Serum 25-Hydroxyvitamin D levels (winter),"162,591 European ancestry individuals",NA,20q13.2,20,54125767,,BCAS1 - CYP24A1,ENSG00000064787,ENSG00000019186,,55173,27679,rs8121940-G,rs8121940,0,8121940,intergenic_variant,1,0.2,1.00E-16,16,,0.0354,[0.027-0.044] unit increase,NR [8806780] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90000620,Genome-wide genotyping array
1/7/25,32242144,Revez JA,4/2/20,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/32242144,Genome-wide association study identifies 143 loci associated with 25 hydroxyvitamin D concentration.,Serum 25-Hydroxyvitamin D levels (winter),"162,591 European ancestry individuals",NA,15q21.3,15,58386521,,ALDH1A2,,,ENSG00000128918,,,rs261290-T,rs261290,0,261290,intergenic_variant,0,0.34,6.00E-14,13.22184875,,0.0269,[-0.034--0.02] unit decrease,NR [8806780] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90000620,Genome-wide genotyping array
1/7/25,32242144,Revez JA,4/2/20,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/32242144,Genome-wide association study identifies 143 loci associated with 25 hydroxyvitamin D concentration.,Serum 25-Hydroxyvitamin D levels (winter),"162,591 European ancestry individuals",NA,15q21.3,15,58430392,,"ALDH1A2, LIPC",,,"ENSG00000128918, ENSG00000166035",,,rs35980001-GC,rs35980001,0,35980001,intergenic_variant,0,0.21,6.00E-14,13.22184875,,0.0316,[0.023-0.04] unit increase,NR [8806780] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90000620,Genome-wide genotyping array
1/7/25,32242144,Revez JA,4/2/20,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/32242144,Genome-wide association study identifies 143 loci associated with 25 hydroxyvitamin D concentration.,Serum 25-Hydroxyvitamin D level variance,"318,851 European ancestry individuals",NA,11p15.2,11,14399672,,RRAS2 - COPB1,ENSG00000133818,ENSG00000129083,,35166,43768,rs61147618-T,rs61147618,0,61147618,intergenic_variant,1,0.07,1.00E-92,92,,0.1018,[-0.112--0.092] unit decrease,NR [6098063] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90000621,Genome-wide genotyping array
1/7/25,32242144,Revez JA,4/2/20,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/32242144,Genome-wide association study identifies 143 loci associated with 25 hydroxyvitamin D concentration.,Serum 25-Hydroxyvitamin D level variance,"318,851 European ancestry individuals",NA,14q21.1,14,39083280,,SEC23A,,,ENSG00000100934,,,rs2144530-C,rs2144530,0,2144530,intron_variant,0,0.18,5.00E-53,52.30103,,0.0503,[0.044-0.057] unit increase,NR [6098063] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90000621,Genome-wide genotyping array
1/7/25,32242144,Revez JA,4/2/20,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/32242144,Genome-wide association study identifies 143 loci associated with 25 hydroxyvitamin D concentration.,Serum 25-Hydroxyvitamin D levels,"496,946 European ancestry individuals",NA,7q22.1,7,101166177,,VGF - NAT16,ENSG00000128564,ENSG00000167011,,608,4319,rs75741381-?,rs75741381,0,75741381,intergenic_variant,1,NR,1.00E-08,8,,0.0162666,[-0.022--0.011] unit decrease,NR [6912294] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90000618,Genome-wide genotyping array
1/7/25,32242144,Revez JA,4/2/20,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/32242144,Genome-wide association study identifies 143 loci associated with 25 hydroxyvitamin D concentration.,Serum 25-Hydroxyvitamin D levels,"496,946 European ancestry individuals",NA,7q22.3,7,107477002,,COG5,,,ENSG00000164597,,,rs1858889-?,rs1858889,0,1858889,intron_variant,0,NR,3.00E-11,10.52287875,,0.0134514,[-0.0174--0.0095] unit decrease,NR [6912294] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90000618,Genome-wide genotyping array
1/7/25,32242144,Revez JA,4/2/20,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/32242144,Genome-wide association study identifies 143 loci associated with 25 hydroxyvitamin D concentration.,Serum 25-Hydroxyvitamin D levels,"496,946 European ancestry individuals",NA,8p23.1,8,9326086,,PPP1R3B-DT,,,ENSG00000248538,,,rs4841132-?,rs4841132,0,4841132,intergenic_variant,0,NR,2.00E-09,8.698970004,(conditional),0.0216774,[-0.029--0.015] unit decrease,NR [6912294] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90000618,Genome-wide genotyping array
1/7/25,32242144,Revez JA,4/2/20,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/32242144,Genome-wide association study identifies 143 loci associated with 25 hydroxyvitamin D concentration.,Serum 25-Hydroxyvitamin D levels,"496,946 European ancestry individuals",NA,8p23.1,8,11754356,,GATA4,,,ENSG00000136574,,,rs804281-?,rs804281,0,804281,intron_variant,0,NR,1.00E-14,14,,0.015895,[-0.02--0.012] unit decrease,NR [6912294] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90000618,Genome-wide genotyping array
1/7/25,32242144,Revez JA,4/2/20,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/32242144,Genome-wide association study identifies 143 loci associated with 25 hydroxyvitamin D concentration.,Serum 25-Hydroxyvitamin D levels,"496,946 European ancestry individuals",NA,8p21.2,8,26032090,,EBF2,,,ENSG00000221818,,,rs34726834-?,rs34726834,0,34726834,intron_variant,0,NR,2.00E-09,8.698970004,,0.014013,[0.0094-0.0186] unit increase,NR [6912294] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90000618,Genome-wide genotyping array
1/7/25,32242144,Revez JA,4/2/20,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/32242144,Genome-wide association study identifies 143 loci associated with 25 hydroxyvitamin D concentration.,Serum 25-Hydroxyvitamin D levels,"496,946 European ancestry individuals",NA,8q12.2,8,60613404,,RAB2A,,,ENSG00000104388,,,rs1384687-?,rs1384687,0,1384687,intron_variant,0,NR,2.00E-08,7.698970004,,0.0168656,[-0.023--0.011] unit decrease,NR [6912294] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90000618,Genome-wide genotyping array
1/7/25,32242144,Revez JA,4/2/20,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/32242144,Genome-wide association study identifies 143 loci associated with 25 hydroxyvitamin D concentration.,Serum 25-Hydroxyvitamin D levels,"496,946 European ancestry individuals",NA,8q23.3,8,115576343,,TRPS1,,,ENSG00000104447,,,rs2049867-?,rs2049867,0,2049867,intron_variant,0,NR,2.00E-06,5.698970004,,0.00964289,[0.0056-0.0137] unit increase,NR [6912294] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90000618,Genome-wide genotyping array
1/7/25,32242144,Revez JA,4/2/20,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/32242144,Genome-wide association study identifies 143 loci associated with 25 hydroxyvitamin D concentration.,Serum 25-Hydroxyvitamin D levels,"496,946 European ancestry individuals",NA,8q23.3,8,115976302,,LINC00536,,,ENSG00000249917,,,rs12056768-?,rs12056768,0,12056768,intergenic_variant,0,NR,3.00E-29,28.52287875,,0.0231961,[0.019-0.027] unit increase,NR [6912294] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST90000618,Genome-wide genotyping array
